交易时间,交易金额,转账附言,渠道,发起方id,发起方年龄,发起方所处地区,接收方ID
2018-02-01 10:17:59,4627700,-,线下付款,4345,25,北京,80
2018-02-01 10:25:08,4263600,-,线下付款,5384,27,新疆,100
2018-02-01 10:31:36,373800,一季度房租,普通转账,2020,43,新疆,65
2018-02-01 10:32:25,890600,-,线下付款,1004,19,浙江,57
2018-02-01 10:34:29,2429500,上次买的xx,跨境转账,5509,21,法国,51
2018-02-01 10:39:12,4012000,-,线下付款,227,32,上海,80
2018-02-01 10:43:12,3956400,-,线下付款,5957,29,云南,73
2018-02-01 10:47:18,188000,工资,普通转账,2606,26,浙江,27
2018-02-01 10:48:54,1984700,水电费,普通转账,1076,34,安徽,42
2018-02-01 10:54:38,1985500,-,线上付款,5885,41,新疆,9
2018-02-01 10:59:47,1230100,-,线下付款,3224,37,广东,91
2018-02-01 11:15:03,1109800,-,线上付款,146,32,重庆,33
2018-02-01 11:18:47,3887100,-,线下付款,1921,19,北京,47
2018-02-01 11:19:59,1277500,-,线下付款,4768,28,浙江,50
2018-02-01 11:24:36,3091700,-,线下付款,6556,42,新疆,60
2018-02-01 11:30:20,2103800,-,线下付款,5832,30,广东,26
2018-02-01 11:30:29,3967300,昨天吃饭AA,普通转账,866,46,新疆,78
2018-02-01 11:36:31,383300,奖金,普通转账,1250,44,安徽,24
2018-02-01 11:40:15,1686500,-,线上付款,4158,18,重庆,64
2018-02-01 11:44:25,3978500,转账,跨境转账,626,48,美国,39
2018-02-01 11:50:35,2567100,转账,普通转账,593,20,贵州,8
2018-02-01 11:58:35,2839700,-,线上付款,1074,41,浙江,72
2018-02-01 12:01:25,3288000,上次买的xx,普通转账,249,25,浙江,20
2018-02-01 12:18:59,1187400,-,线下付款,5174,23,重庆,19
2018-02-01 12:19:55,1771700,-,线下付款,6485,26,广东,4
2018-02-01 12:22:17,1428300,利息,普通转账,614,36,云南,89
2018-02-01 12:24:29,3866600,-,线下付款,6469,31,四川,70
2018-02-01 12:26:19,4464300,-,线下付款,1752,26,北京,51
2018-02-01 12:27:49,2504400,王xx专用款,跨境转账,5551,28,越南,94
2018-02-01 12:33:09,1252000,-,线下付款,2046,36,内蒙古,50
2018-02-01 12:36:21,1704000,王xx专用款,普通转账,4679,22,安徽,9
2018-02-01 12:38:43,582000,-,线下付款,2790,19,浙江,31
2018-02-01 12:42:04,4759400,本月生活费,普通转账,84,19,新疆,30
2018-02-01 12:44:18,4496800,-,线下付款,2766,26,福建,57
2018-02-01 12:44:50,4374300,王xx专用款,普通转账,3313,20,福建,75
2018-02-01 12:51:36,3664600,劳务费,普通转账,239,48,广东,29
2018-02-01 12:53:10,1910600,-,线下付款,3473,34,黑龙江,77
2018-02-01 12:55:38,1520200,转账,普通转账,6049,47,上海,84
2018-02-01 13:02:20,1376600,水电费,普通转账,5132,36,福建,58
2018-02-01 13:06:26,4848000,-,线下付款,278,24,安徽,80
2018-02-01 13:07:48,2961300,一季度房租,跨境转账,3784,45,柬埔寨,32
2018-02-01 13:08:02,1097000,李xx给张xx的钱,普通转账,3479,24,重庆,6
2018-02-01 13:11:33,3623700,-,线下付款,4469,30,内蒙古,16
2018-02-01 13:14:18,388000,-,线下付款,1565,33,新疆,57
2018-02-01 13:18:25,8888800,转账,跨境转账,1137,59,福建,1434
2018-02-01 13:18:25,8888800,转账,跨境转账,1137,59,福建,658
2018-02-01 13:25:39,3588400,工资,普通转账,3914,48,上海,59
2018-02-01 13:36:32,1295600,-,线下付款,3274,20,黑龙江,62
2018-02-01 13:37:26,1783900,一季度房租,普通转账,3049,22,重庆,50
2018-02-01 13:54:14,4700600,-,线下付款,3606,43,安徽,18
2018-02-01 13:56:25,609000,-,线下付款,6906,38,上海,30
2018-02-01 13:57:16,2358300,还钱,普通转账,6492,26,贵州,92
2018-02-01 14:04:40,630400,转账,普通转账,2963,27,新疆,73
2018-02-01 14:07:46,1315100,王xx专用款,跨境转账,3552,47,英国,99
2018-02-01 14:07:46,3193500,奖金,普通转账,1147,22,安徽,25
2018-02-01 14:08:19,737600,-,线下付款,4723,33,贵州,84
2018-02-01 14:09:53,380800,-,线上付款,5705,28,重庆,31
2018-02-01 14:10:01,617600,-,线下付款,2958,44,广东,96
2018-02-01 14:13:10,340800,上次买的xx,普通转账,5815,39,安徽,56
2018-02-01 14:19:37,3894900,拿去花,普通转账,6313,32,安徽,11
2018-02-01 14:20:16,1110500,一季度房租,普通转账,778,30,云南,84
2018-02-01 14:21:37,4223200,劳务费,普通转账,2097,25,上海,35
2018-02-01 14:23:37,1499200,-,线下付款,4079,32,安徽,31
2018-02-01 14:26:58,2874700,-,线下付款,6795,24,黑龙江,88
2018-02-01 14:32:34,2242100,劳务费,普通转账,2208,30,重庆,18
2018-02-01 14:33:32,782200,-,线下付款,2561,23,四川,82
2018-02-01 14:36:06,2680900,-,线下付款,4538,49,内蒙古,31
2018-02-01 14:37:08,1447100,-,线下付款,2965,33,黑龙江,30
2018-02-01 14:37:09,2428700,水电费,普通转账,6570,38,福建,81
2018-02-01 14:41:35,3344800,-,线下付款,6096,40,云南,100
2018-02-01 14:42:31,553500,劳务费,跨境转账,5462,48,日本,55
2018-02-01 14:46:44,2498600,利息,普通转账,1321,22,福建,66
2018-02-01 14:51:29,4146000,李xx给张xx的钱,普通转账,5734,25,重庆,10
2018-02-01 14:54:56,1147900,水电费,普通转账,6289,29,北京,4
2018-02-01 14:55:09,4133900,奖金,普通转账,5678,47,重庆,50
2018-02-01 14:56:08,4898600,-,线下付款,2060,33,重庆,56
2018-02-01 15:04:22,4675800,上次买的xx,普通转账,6395,36,贵州,52
2018-02-01 15:07:49,973400,还钱,普通转账,5496,48,福建,89
2018-02-01 15:09:08,2128000,上次买的xx,普通转账,659,41,福建,41
2018-02-01 15:10:09,4957600,-,线下付款,3099,38,安徽,5
2018-02-01 15:10:41,1910600,转账,普通转账,3815,42,福建,92
2018-02-01 15:19:05,4432800,还给你,普通转账,6726,36,四川,9
2018-02-01 15:23:14,3229100,李xx给张xx的钱,普通转账,103,42,新疆,2
2018-02-01 15:23:58,3884000,-,线下付款,3739,22,安徽,29
2018-02-01 15:32:15,4503300,劳务费,普通转账,3529,22,新疆,18
2018-02-01 15:33:48,2797800,工资,普通转账,4516,25,上海,44
2018-02-01 15:36:48,4783700,利息,普通转账,4961,42,安徽,78
2018-02-01 15:37:12,3550600,本月生活费,跨境转账,733,22,韩国,28
2018-02-01 15:37:18,299200,利息,普通转账,3436,25,安徽,94
2018-02-01 16:02:06,2470000,本月生活费,普通转账,1884,41,贵州,10
2018-02-01 16:02:32,1496000,王xx专用款,普通转账,4891,23,安徽,9
2018-02-01 16:05:05,1202600,-,线上付款,3445,28,四川,11
2018-02-01 16:06:29,600200,还给你,普通转账,4170,40,重庆,64
2018-02-01 16:18:11,451200,-,线下付款,5581,42,北京,25
2018-02-01 16:18:29,2862500,奖金,普通转账,2763,22,贵州,14
2018-02-01 16:25:51,822800,一季度房租,跨境转账,5471,34,英国,43
2018-02-01 16:27:24,345100,-,线下付款,605,42,黑龙江,76
2018-02-01 16:37:35,667800,本月生活费,跨境转账,3546,49,美国,100
2018-02-01 16:45:33,1819100,-,线上付款,3842,43,浙江,56
2018-02-01 16:48:47,3823200,-,线下付款,3907,41,广东,32
2018-02-01 16:50:19,2020200,-,线下付款,980,42,贵州,54
2018-02-01 16:51:22,2242500,昨天吃饭AA,普通转账,1624,27,福建,39
2018-02-01 16:52:43,2838100,本月生活费,跨境转账,506,23,英国,92
2018-02-01 16:53:59,2338600,-,线下付款,1799,25,上海,22
2018-02-01 16:56:53,2264300,拿去花,普通转账,4945,21,安徽,60
2018-02-01 17:02:15,21700,-,线下付款,1506,42,黑龙江,69
2018-02-01 17:05:52,3580100,-,线下付款,1511,33,广东,52
2018-02-01 17:06:27,3916900,王xx专用款,普通转账,4112,44,浙江,3
2018-02-01 17:08:04,2151600,-,线下付款,1882,35,北京,96
2018-02-01 17:12:24,3299900,王xx专用款,普通转账,6947,41,重庆,18
2018-02-01 17:13:00,1854500,-,线下付款,1437,49,福建,43
2018-02-01 17:39:01,1590200,-,线上付款,3164,47,浙江,92
2018-02-01 17:47:43,3751800,奖金,普通转账,4382,47,福建,15
2018-02-01 17:50:47,1889400,还给你,普通转账,5551,37,四川,45
2018-02-01 17:57:12,566900,-,线下付款,800,47,福建,47
2018-02-01 18:07:20,4524900,收款,普通转账,862,25,黑龙江,29
2018-02-01 18:10:58,2341000,-,线下付款,2406,40,黑龙江,68
2018-02-01 18:14:59,3866000,利息,普通转账,5398,22,四川,20
2018-02-01 18:18:44,761400,-,线下付款,4150,33,云南,95
2018-02-01 18:20:26,4110900,李xx给张xx的钱,普通转账,273,21,新疆,87
2018-02-01 18:22:22,830200,-,线下付款,3954,33,内蒙古,23
2018-02-01 18:25:32,2574200,利息,普通转账,74,46,新疆,51
2018-02-01 18:30:41,4065200,-,线下付款,5838,36,新疆,88
2018-02-01 18:31:07,1380600,奖金,普通转账,5337,32,北京,40
2018-02-01 18:35:30,3885700,-,线下付款,3228,19,云南,69
2018-02-01 18:36:47,3748600,-,线下付款,1334,23,内蒙古,74
2018-02-01 18:46:36,3812900,-,线下付款,4829,49,北京,24
2018-02-01 18:50:21,1537400,-,线下付款,1633,31,安徽,66
2018-02-01 18:56:49,4529200,-,线下付款,5555,18,内蒙古,98
2018-02-01 19:06:33,2136700,还给你,普通转账,2276,22,内蒙古,94
2018-02-01 19:14:06,526100,拿去花,普通转账,5546,46,上海,38
2018-02-01 19:16:40,4084900,-,线下付款,6135,31,广东,19
2018-02-01 19:16:44,4816600,工资,跨境转账,4175,21,美国,59
2018-02-01 19:17:23,1867900,-,线下付款,932,30,内蒙古,4
2018-02-01 19:19:39,96600,-,线下付款,2799,50,福建,98
2018-02-01 19:22:18,2911200,-,线下付款,6422,24,福建,51
2018-02-01 19:24:43,2721300,还钱,普通转账,4560,29,广东,65
2018-02-01 19:32:12,1185800,转账,普通转账,3987,23,福建,90
2018-02-01 19:32:14,1332500,-,线下付款,3796,29,福建,78
2018-02-01 19:34:52,1234600,还钱,普通转账,4535,20,黑龙江,51
2018-02-01 19:35:06,4621500,-,线下付款,4251,32,新疆,80
2018-02-01 19:35:40,499200,-,线上付款,5113,43,浙江,37
2018-02-01 19:39:17,1024800,-,线上付款,4035,35,北京,15
2018-02-01 19:50:26,768100,-,线下付款,3127,24,黑龙江,81
2018-02-01 19:52:03,2347800,还钱,普通转账,3727,39,浙江,35
2018-02-01 20:02:22,619400,-,线上付款,989,26,四川,5
2018-02-01 20:02:26,3421400,利息,普通转账,3012,33,上海,34
2018-02-01 20:03:40,3366700,水电费,普通转账,4391,42,福建,75
2018-02-01 20:04:53,2963400,-,线下付款,992,24,浙江,35
2018-02-01 20:09:20,2583800,上次买的xx,跨境转账,3586,43,法国,22
2018-02-01 20:16:58,2323800,本月生活费,普通转账,2425,39,上海,36
2018-02-01 20:20:20,788500,-,线下付款,3913,18,福建,34
2018-02-01 20:21:41,4763600,-,线下付款,1380,40,上海,63
2018-02-01 20:21:45,1034000,-,线下付款,4831,40,四川,86
2018-02-01 20:22:04,1323300,工资,普通转账,2798,38,安徽,55
2018-02-01 20:51:16,1700000,上次买的xx,普通转账,5441,27,四川,33
2018-02-01 21:04:27,2078200,-,线下付款,544,26,北京,20
2018-02-01 21:07:43,2884100,-,线下付款,3218,49,广东,11
2018-02-01 21:09:54,1889100,还给你,跨境转账,3726,44,美国,71
2018-02-01 21:17:37,1471700,转账,普通转账,6707,43,黑龙江,10
2018-02-01 21:22:30,2760000,-,线下付款,3113,30,新疆,33
2018-02-01 21:27:35,494100,-,线下付款,205,24,内蒙古,70
2018-02-01 21:28:53,348200,-,线下付款,1075,43,福建,80
2018-02-01 21:32:50,1939500,-,线下付款,4742,28,广东,13
2018-02-01 21:33:11,2725200,-,线下付款,1906,48,四川,35
2018-02-01 21:33:21,2561500,转账,普通转账,2049,32,云南,30
2018-02-01 21:33:45,530200,-,线下付款,5545,30,黑龙江,96
2018-02-01 21:40:07,2474900,-,线上付款,1220,29,云南,28
2018-02-01 21:43:18,1775600,上次买的xx,普通转账,5430,47,福建,1
2018-02-01 21:46:16,605700,-,线下付款,4107,24,广东,66
2018-02-01 21:50:19,4496700,收款,普通转账,2468,42,安徽,10
2018-02-01 21:55:33,449800,转账,普通转账,5057,21,安徽,30
2018-02-01 22:00:16,3746800,劳务费,普通转账,3400,37,广东,60
2018-02-01 22:03:17,3057300,-,线下付款,5805,25,黑龙江,78
2018-02-01 22:03:50,3254600,-,线下付款,4605,39,广东,4
2018-02-01 22:05:51,3593200,-,线下付款,6432,25,上海,15
2018-02-01 22:10:39,3950900,-,线上付款,2066,25,贵州,99
2018-02-01 22:11:09,1816000,昨天吃饭AA,普通转账,1683,41,广东,18
2018-02-01 22:11:28,2600500,-,线下付款,698,38,内蒙古,76
2018-02-01 22:13:57,4416000,-,线下付款,2153,44,四川,82
2018-02-01 22:18:05,3964500,-,线上付款,759,43,北京,48
2018-02-01 22:22:09,113500,转账,跨境转账,1558,40,日本,76
2018-02-01 22:22:28,2537900,水电费,普通转账,4663,20,上海,86
2018-02-01 22:24:37,4674700,本月生活费,普通转账,3427,27,四川,57
2018-02-01 22:25:19,1455300,-,线上付款,5356,29,福建,90
2018-02-01 22:33:24,704600,-,线下付款,1328,29,广东,32
2018-02-01 22:42:29,1244700,上次买的xx,普通转账,6810,37,上海,45
2018-02-01 22:47:32,464100,-,线上付款,4397,41,福建,13
2018-02-01 22:48:09,2138600,昨天吃饭AA,跨境转账,5252,43,英国,72
2018-02-01 22:56:52,371800,水电费,普通转账,6406,24,浙江,76
2018-02-01 22:58:11,906300,-,线下付款,4431,29,广东,51
2018-02-01 23:01:48,1658300,-,线下付款,3377,49,云南,36
2018-02-01 23:05:42,3893000,还钱,跨境转账,2693,19,韩国,88
2018-02-01 23:07:42,83000,王xx专用款,普通转账,6616,28,四川,65
2018-02-01 23:09:41,1537700,本月生活费,普通转账,133,46,贵州,49
2018-02-01 23:13:26,1828800,-,线下付款,6927,23,北京,10
2018-02-01 23:19:46,829000,-,线下付款,6499,50,广东,45
2018-02-01 23:21:47,3687200,还钱,普通转账,120,24,重庆,73
2018-02-01 23:23:08,1454200,-,线下付款,2175,44,安徽,46
2018-02-01 23:25:23,2424000,-,线下付款,2920,35,广东,37
2018-02-01 23:34:46,1040000,工资,跨境转账,1131,40,英国,27
2018-02-01 23:38:12,4650500,-,线下付款,4422,43,重庆,35
2018-02-01 23:39:02,2569700,利息,普通转账,6905,24,重庆,67
2018-02-01 23:39:59,3534300,劳务费,普通转账,614,50,黑龙江,68
2018-02-01 23:42:50,4547800,一季度房租,普通转账,4750,50,四川,40
2018-02-01 23:53:19,3112500,转账,普通转账,1413,18,内蒙古,31
2018-02-02 00:00:24,4891000,李xx给张xx的钱,普通转账,3249,20,云南,90
2018-02-02 00:28:55,904800,转账,跨境转账,5761,48,韩国,21
2018-02-02 00:55:46,2430700,-,线下付款,6217,49,贵州,5
2018-02-02 00:59:10,2383400,-,线下付款,2077,42,福建,86
2018-02-02 01:05:13,4184400,-,线下付款,6999,31,安徽,75
2018-02-02 01:09:03,2613800,-,线下付款,1561,46,北京,71
2018-02-02 01:09:12,2017900,-,线上付款,289,44,四川,43
2018-02-02 01:12:27,4503800,王xx专用款,普通转账,3722,48,云南,64
2018-02-02 01:19:59,1802600,还钱,普通转账,890,20,上海,5
2018-02-02 01:27:47,300700,-,线上付款,360,20,贵州,36
2018-02-02 01:29:54,4809000,转账,普通转账,2839,34,贵州,44
2018-02-02 01:35:07,3565700,本月生活费,普通转账,3209,19,云南,60
2018-02-02 01:37:25,4306100,-,线下付款,5477,38,浙江,66
2018-02-02 01:39:18,865900,-,线下付款,6776,22,内蒙古,22
2018-02-02 01:39:39,72800,-,线下付款,1131,18,内蒙古,6
2018-02-02 01:41:35,3763200,还钱,跨境转账,1795,24,韩国,32
2018-02-02 01:43:13,846000,-,线上付款,6946,47,新疆,44
2018-02-02 01:44:23,2583100,-,线下付款,6658,44,北京,23
2018-02-02 01:45:12,4225300,转账,普通转账,1653,49,云南,94
2018-02-02 01:46:38,1205800,王xx专用款,普通转账,2096,41,云南,72
2018-02-02 01:49:59,4357000,上次买的xx,普通转账,5749,41,广东,6
2018-02-02 01:51:46,4288100,-,线下付款,4396,20,黑龙江,32
2018-02-02 01:57:33,283400,王xx专用款,普通转账,1731,19,重庆,65
2018-02-02 01:58:01,2580200,-,线下付款,6884,41,贵州,84
2018-02-02 02:04:23,830300,昨天吃饭AA,跨境转账,6607,47,柬埔寨,91
2018-02-02 02:12:20,4394900,-,线下付款,4811,29,新疆,72
2018-02-02 02:13:21,2519900,劳务费,普通转账,3400,36,贵州,9
2018-02-02 02:16:47,1205900,李xx给张xx的钱,普通转账,4376,50,重庆,21
2018-02-02 02:23:50,1210200,上次买的xx,跨境转账,4491,26,法国,29
2018-02-02 02:34:58,3555000,拿去花,普通转账,2492,48,黑龙江,12
2018-02-02 02:38:36,3559800,本月生活费,普通转账,2056,18,黑龙江,28
2018-02-02 02:39:28,1955300,还给你,普通转账,4457,45,云南,96
2018-02-02 02:40:10,1813200,-,线下付款,5664,46,新疆,13
2018-02-02 02:40:50,742100,-,线下付款,3908,33,内蒙古,65
2018-02-02 02:41:05,1693800,-,线下付款,1949,33,重庆,29
2018-02-02 02:43:23,2652800,劳务费,普通转账,568,30,贵州,53
2018-02-02 02:51:28,4161300,收款,普通转账,950,44,安徽,15
2018-02-02 02:52:53,2889800,利息,普通转账,641,26,安徽,56
2018-02-02 02:53:39,2113200,李xx给张xx的钱,普通转账,5554,22,贵州,81
2018-02-02 02:54:47,2416000,昨天吃饭AA,跨境转账,13,43,韩国,95
2018-02-02 02:58:40,1340400,工资,普通转账,179,44,云南,42
2018-02-02 03:00:14,418700,转账,普通转账,6211,42,新疆,18
2018-02-02 03:01:04,2992700,还给你,跨境转账,1588,26,法国,5
2018-02-02 03:01:10,277500,还钱,跨境转账,5168,24,美国,4
2018-02-02 03:02:48,3842100,收款,普通转账,6501,35,黑龙江,6
2018-02-02 03:04:22,2872100,劳务费,普通转账,5387,46,新疆,7
2018-02-02 03:04:33,2876100,-,线下付款,4971,36,新疆,26
2018-02-02 03:05:55,82400,工资,普通转账,5825,37,云南,28
2018-02-02 03:05:59,3144700,王xx专用款,普通转账,6197,28,福建,60
2018-02-02 03:12:42,2668100,劳务费,普通转账,5719,26,云南,29
2018-02-02 03:18:38,4519000,-,线下付款,4516,33,广东,22
2018-02-02 03:18:58,3002900,利息,跨境转账,2070,28,柬埔寨,83
2018-02-02 03:19:13,3646100,-,线上付款,4405,44,云南,23
2018-02-02 03:21:55,2454800,-,线下付款,1053,25,福建,35
2018-02-02 03:27:16,1696800,-,线下付款,2601,34,四川,13
2018-02-02 03:34:34,183100,-,线下付款,6256,24,贵州,68
2018-02-02 03:39:54,2207700,水电费,普通转账,6645,22,贵州,79
2018-02-02 03:41:37,2047800,-,线下付款,5534,40,四川,16
2018-02-02 03:47:52,4723700,水电费,跨境转账,4137,50,韩国,87
2018-02-02 03:49:11,3961700,奖金,普通转账,5439,41,安徽,7
2018-02-02 03:55:42,4187600,一季度房租,普通转账,5605,42,安徽,79
2018-02-02 04:00:08,473300,-,线上付款,61,49,黑龙江,78
2018-02-02 04:14:58,722300,还给你,普通转账,5532,40,新疆,60
2018-02-02 04:20:43,457600,本月生活费,普通转账,6036,46,安徽,15
2018-02-02 04:22:57,4357800,-,线下付款,2990,41,安徽,11
2018-02-02 04:25:51,3138700,劳务费,普通转账,940,20,福建,12
2018-02-02 04:28:07,1564600,-,线下付款,1176,30,重庆,37
2018-02-02 04:34:41,3849500,-,线下付款,5220,28,新疆,12
2018-02-02 04:37:15,366100,还钱,普通转账,4062,30,新疆,75
2018-02-02 04:38:57,4849300,-,线下付款,6971,30,贵州,62
2018-02-02 04:39:42,4618100,还钱,普通转账,1045,37,贵州,72
2018-02-02 04:40:25,180900,还钱,普通转账,4312,39,北京,68
2018-02-02 04:45:03,3682800,-,线下付款,3392,48,福建,19
2018-02-02 04:49:11,2460400,转账,普通转账,6434,36,新疆,70
2018-02-02 04:51:48,1302400,-,线下付款,5500,45,安徽,53
2018-02-02 04:52:18,2409900,-,线上付款,3571,19,云南,69
2018-02-02 04:59:00,1150200,奖金,普通转账,6655,23,浙江,15
2018-02-02 05:01:54,2487800,-,线下付款,1348,26,新疆,35
2018-02-02 05:10:02,3848500,上次买的xx,跨境转账,6952,31,柬埔寨,56
2018-02-02 05:15:59,980700,-,线下付款,3263,46,福建,79
2018-02-02 05:17:01,1243300,-,线下付款,3990,35,浙江,16
2018-02-02 05:19:47,1928300,水电费,普通转账,4334,25,福建,48
2018-02-02 05:23:01,4430300,还给你,普通转账,3547,34,浙江,28
2018-02-02 05:32:14,3112300,-,线下付款,4153,50,安徽,100
2018-02-02 05:36:08,91700,-,线下付款,2341,38,北京,56
2018-02-02 05:51:56,1365400,还钱,普通转账,1488,44,上海,96
2018-02-02 05:57:32,4690800,-,线上付款,753,30,福建,4
2018-02-02 06:01:48,1997300,-,线上付款,1751,44,上海,58
2018-02-02 06:06:05,2657900,奖金,普通转账,290,25,上海,85
2018-02-02 06:07:47,956400,转账,普通转账,2662,33,内蒙古,95
2018-02-02 06:11:54,335100,-,线下付款,6259,46,上海,34
2018-02-02 06:17:42,4275900,-,线下付款,6736,25,云南,11
2018-02-02 06:23:18,426100,利息,普通转账,5832,30,四川,83
2018-02-02 06:25:12,1951900,-,线下付款,812,27,四川,71
2018-02-02 06:35:45,1083300,转账,普通转账,1254,28,内蒙古,92
